product_id,product_name,customer_id,customer_name,category,Year,Month,order_date,gender,city,state,loyalty_points,Total_revenue,Total_quantity,Total_orders,Avg_revenue,Avg_quantity,Avg_loyalty_points,Min_price,Max_price
P203,Sony Headphones,C0020,Rohan Gupta,FASHION,2025,2,2025-02-25,M,Hyderabad,Telangana,1458,59522.25,3,1,59522.25,3,1458,20885.00,20885.00
P202,Samsung TV,C0695,Amit Mehta,ELECTRONICS,2025,1,2025-01-22,F,Hyderabad,Uttar Pradesh,null,null,2,1,null,2,null,null,null
P207,Microwave Oven,C0226,Neha Das,FASHION,2025,3,2025-03-27,M,Hyderabad,Uttar Pradesh,null,null,3,1,null,3,null,null,null
P204,Nike Shoes,C0997,Karan Das,ELECTRONICS,2025,3,2025-03-25,F,Mumbai,Rajasthan,null,46580,2,1,46580,2,null,23290.00,23290.00
P204,Nike Shoes,C0347,null,ELECTRONICS,2025,3,2025-03-22,null,null,null,null,null,3,1,null,3,null,null,null
P209,Office Chair,C0362,Sneha Malhotra,HOME & LIVING,2025,1,2025-01-01,F,Bangalore,West Bengal,null,null,1,1,null,1,null,null,null
P205,Levi Jeans,C0397,Sneha Malhotra,HOME & LIVING,2025,1,2025-01-02,F,Lucknow,Karnataka,666,null,1,1,null,1,666,null,null
P205,Levi Jeans,C0634,Rohan Sharma,FASHION,2025,1,2025-01-09,M,Pune,Uttar Pradesh,1124,233334,3,1,233334,3,1124,77778.00,77778.00
P209,Office Chair,C0107,Rahul Verma,FASHION,2025,2,2025-02-18,F,Delhi,Karnataka,null,25870.399999999998,2,1,25870.399999999998,2,null,13616.00,13616.00
P210,Air Conditioner,C0610,Anjali Kapoor,ELECTRONICS,2025,3,2025-03-05,F,Kolkata,Rajasthan,null,55972.8,1,1,55972.8,1,null,62192.00,62192.00
P203,Sony Headphones,C0010,Sneha Iyer,ELECTRONICS,2025,2,2025-02-07,M,Lucknow,Maharashtra,null,56438.549999999996,1,1,56438.549999999996,1,null,59409.00,59409.00
P201,iPhone 15,C0754,Pooja Gupta,ELECTRONICS,2025,3,2025-03-14,M,Bangalore,West Bengal,null,null,1,1,null,1,null,null,null
P207,Microwave Oven,C0714,Arjun Das,HOME & LIVING,2025,2,2025-02-16,M,Jaipur,Karnataka,1114,null,1,1,null,1,1114,null,null
P202,Samsung TV,C0865,null,ELECTRONICS,2025,3,2025-03-14,null,null,null,null,null,2,1,null,2,null,null,null
P201,iPhone 15,C0709,null,HOME & LIVING,2025,1,2025-01-18,null,null,null,null,101488.5,2,1,101488.5,2,null,53415.00,53415.00
P207,Microwave Oven,C0977,Amit Mehta,HOME & LIVING,2025,1,2025-01-03,M,Mumbai,Karnataka,1737,103019.40000000001,2,1,103019.40000000001,2,1737,57233.00,57233.00
P207,Microwave Oven,C0978,null,HOME & LIVING,2025,3,2025-03-14,null,null,null,null,7803,3,1,7803,3,null,2601.00,2601.00
P205,Levi Jeans,C0727,Pooja Rao,HOME & LIVING,2025,2,2025-02-03,F,Kolkata,Karnataka,null,null,2,1,null,2,null,null,null
P207,Microwave Oven,C0842,Arjun Das,HOME & LIVING,2025,3,2025-03-14,M,Hyderabad,Telangana,null,83917.8,2,1,83917.8,2,null,46621.00,46621.00
P207,Microwave Oven,C0879,Meena Sharma,FASHION,2025,1,2025-01-28,M,Mumbai,Maharashtra,null,null,1,1,null,1,null,null,null
P207,Microwave Oven,C0979,Sneha Malhotra,HOME & LIVING,2025,1,2025-01-17,F,Hyderabad,Rajasthan,null,null,3,1,null,3,null,null,null
P202,Samsung TV,C0287,Pooja Kapoor,FASHION,2025,3,2025-03-29,M,Lucknow,West Bengal,null,33850.4,1,1,33850.4,1,null,35632.00,35632.00
P204,Nike Shoes,C0612,Meena Malhotra,ELECTRONICS,2025,2,2025-02-12,M,Kolkata,West Bengal,null,null,2,1,null,2,null,null,null
P209,Office Chair,C0588,Sneha Das,HOME & LIVING,2025,3,2025-03-24,F,Mumbai,Telangana,null,38847.6,2,1,38847.6,2,null,21582.00,21582.00
P205,Levi Jeans,C0229,Neha Kapoor,FASHION,2025,3,2025-03-30,M,Delhi,Uttar Pradesh,null,138256,2,1,138256,2,null,69128.00,69128.00
P201,iPhone 15,C0631,null,ELECTRONICS,2025,2,2025-02-06,null,null,null,null,65678,1,1,65678,1,null,65678.00,65678.00
P204,Nike Shoes,C0658,Neha Mehta,HOME & LIVING,2025,1,2025-01-02,M,Delhi,Maharashtra,null,70286.40000000001,3,1,70286.40000000001,3,null,26032.00,26032.00
P207,Microwave Oven,C0351,Meena Singh,FASHION,2025,2,2025-02-04,M,Kolkata,Maharashtra,null,97542.2,2,1,97542.2,2,null,51338.00,51338.00
P201,iPhone 15,C0740,Sneha Malhotra,ELECTRONICS,2025,3,2025-03-22,M,Bangalore,West Bengal,null,103608.9,2,1,103608.9,2,null,54531.00,54531.00
P203,Sony Headphones,C0655,Arjun Sharma,ELECTRONICS,2025,3,2025-03-03,F,Delhi,Karnataka,null,135948,2,1,135948,2,null,67974.00,67974.00
P205,Levi Jeans,C0924,Anjali Verma,ELECTRONICS,2025,3,2025-03-17,M,Mumbai,Delhi,1855,141314.4,2,1,141314.4,2,1855,74376.00,74376.00
P208,Refrigerator,C0245,Anjali Rao,HOME & LIVING,2025,2,2025-02-20,F,Pune,Delhi,null,null,2,1,null,2,null,null,null
P203,Sony Headphones,C0437,Meena Iyer,HOME & LIVING,2025,1,2025-01-24,F,Mumbai,Uttar Pradesh,null,null,1,1,null,1,null,null,null
P207,Microwave Oven,C0938,null,ELECTRONICS,2025,1,2025-01-02,null,null,null,null,59123.25,1,1,59123.25,1,null,62235.00,62235.00
P209,Office Chair,C0294,null,HOME & LIVING,2025,1,2025-01-04,null,null,null,null,null,1,1,null,1,null,null,null
P210,Air Conditioner,C0132,Arjun Verma,HOME & LIVING,2025,1,2025-01-11,F,Hyderabad,Delhi,762,null,1,1,null,1,762,null,null
P206,HP Laptop,C0915,Sneha Rao,FASHION,2025,3,2025-03-17,M,Bangalore,West Bengal,null,null,3,1,null,3,null,null,null
P205,Levi Jeans,C0850,Rahul Mehta,ELECTRONICS,2025,2,2025-02-22,F,Pune,Rajasthan,null,82389.6,2,1,82389.6,2,null,45772.00,45772.00
P204,Nike Shoes,C0567,null,ELECTRONICS,2025,1,2025-01-27,null,null,null,null,210149.1,3,1,210149.1,3,null,77833.00,77833.00
P203,Sony Headphones,C0196,Arjun Verma,FASHION,2025,3,2025-03-20,F,Pune,Rajasthan,1456,118686,2,1,118686,2,1456,59343.00,59343.00
P203,Sony Headphones,C0252,Meena Gupta,ELECTRONICS,2025,3,2025-03-11,F,Kolkata,Karnataka,null,null,2,1,null,2,null,null,null
null,Samsung TV,C0427,Amit Singh,ELECTRONICS,2025,2,2025-02-27,M,Delhi,West Bengal,529,null,1,1,null,1,529,null,null
P206,HP Laptop,C0600,Neha Iyer,FASHION,2025,1,2025-01-01,F,Mumbai,West Bengal,null,null,1,1,null,1,null,null,null
P208,Refrigerator,C0110,Meena Mehta,HOME & LIVING,2025,2,2025-02-18,F,Pune,Maharashtra,1025,5100,3,1,5100,3,1025,1700.00,1700.00
P202,Samsung TV,C0087,Amit Mehta,ELECTRONICS,2025,3,2025-03-01,F,Lucknow,West Bengal,null,null,3,1,null,3,null,null,null
P210,Air Conditioner,C0964,Amit Mehta,FASHION,2025,3,2025-03-03,M,Mumbai,Delhi,1832,80250.3,3,1,80250.3,3,1832,28158.00,28158.00
P202,Samsung TV,C0357,null,ELECTRONICS,2025,3,2025-03-06,null,null,null,null,26501.4,2,1,26501.4,2,null,14723.00,14723.00
P201,iPhone 15,C0444,Rohan Gupta,FASHION,2025,3,2025-03-07,F,Jaipur,Tamil Nadu,null,167162.4,3,1,167162.4,3,null,61912.00,61912.00
P207,Microwave Oven,C0570,Sneha Sharma,ELECTRONICS,2025,3,2025-03-26,F,Lucknow,Maharashtra,null,null,2,1,null,2,null,null,null
P201,iPhone 15,C0886,Pooja Rao,ELECTRONICS,2025,3,2025-03-29,M,Bangalore,Uttar Pradesh,null,91490.7,3,1,91490.7,3,null,32102.00,32102.00
P207,Microwave Oven,C0324,Amit Das,HOME & LIVING,2025,3,2025-03-29,M,Mumbai,Delhi,null,null,1,1,null,1,null,null,null
P208,Refrigerator,C0636,Amit Malhotra,HOME & LIVING,2025,2,2025-02-16,M,Jaipur,Tamil Nadu,1016,117304.2,3,1,117304.2,3,1016,43446.00,43446.00
P207,Microwave Oven,C0128,Neha Gupta,HOME & LIVING,2025,2,2025-02-19,F,Mumbai,Karnataka,null,null,1,1,null,1,null,null,null
P204,Nike Shoes,C0027,Arjun Sharma,ELECTRONICS,2025,2,2025-02-12,M,Hyderabad,Telangana,null,3975,3,1,3975,3,null,1325.00,1325.00
P204,Nike Shoes,C0080,Amit Das,FASHION,2025,2,2025-02-07,M,Delhi,Maharashtra,818,null,3,1,null,3,818,null,null
P208,Refrigerator,C0412,Anjali Malhotra,FASHION,2025,1,2025-01-04,F,Pune,Telangana,1261,null,3,1,null,3,1261,null,null
P207,Microwave Oven,C0519,Karan Kapoor,FASHION,2025,2,2025-02-23,M,Kolkata,Telangana,null,186162,3,1,186162,3,null,65320.00,65320.00
P206,HP Laptop,C0827,Pooja Rao,FASHION,2025,3,2025-03-30,M,Bangalore,Tamil Nadu,506,null,1,1,null,1,506,null,null
P206,HP Laptop,C0622,Rohan Kapoor,ELECTRONICS,2025,3,2025-03-24,F,Bangalore,Uttar Pradesh,838,109263.29999999999,2,1,109263.29999999999,2,838,57507.00,57507.00
P209,Office Chair,C0167,Neha Das,FASHION,2025,1,2025-01-09,M,Kolkata,Karnataka,null,null,2,1,null,2,null,null,null
P207,Microwave Oven,C0306,null,FASHION,2025,1,2025-01-04,null,null,null,null,21856,1,1,21856,1,null,21856.00,21856.00
P206,HP Laptop,C0436,Neha Sharma,HOME & LIVING,2025,3,2025-03-20,M,Mumbai,West Bengal,null,null,2,1,null,2,null,null,null
P204,Nike Shoes,C0447,Neha Mehta,ELECTRONICS,2025,2,2025-02-24,M,Chennai,Delhi,1423,null,2,1,null,2,1423,null,null
P208,Refrigerator,C0535,Anjali Malhotra,ELECTRONICS,2025,2,2025-02-07,F,Chennai,West Bengal,797,11646,1,1,11646,1,797,11646.00,11646.00
P207,Microwave Oven,C0243,null,FASHION,2025,2,2025-02-01,null,null,null,null,124898.4,3,1,124898.4,3,null,43824.00,43824.00
P208,Refrigerator,C0800,Rahul Rao,HOME & LIVING,2025,3,2025-03-24,M,Lucknow,West Bengal,null,135099,3,1,135099,3,null,45033.00,45033.00
P207,Microwave Oven,C0130,Rahul Rao,FASHION,2025,1,2025-01-01,F,Lucknow,West Bengal,1895,26762,1,1,26762,1,1895,26762.00,26762.00
P208,Refrigerator,C0553,Neha Das,FASHION,2025,1,2025-01-29,F,Chennai,Delhi,1369,41417.1,1,1,41417.1,1,1369,46019.00,46019.00
null,Samsung TV,C0448,null,HOME & LIVING,2025,2,2025-02-09,null,null,null,null,122490.15,3,1,122490.15,3,null,42979.00,42979.00
P208,Refrigerator,C0462,Rohan Malhotra,HOME & LIVING,2025,1,2025-01-20,M,Hyderabad,Karnataka,null,null,2,1,null,2,null,null,null
null,iPhone 15,C0007,Rohan Singh,HOME & LIVING,2025,1,2025-01-06,F,Mumbai,Delhi,null,126875.7,3,1,126875.7,3,null,46991.00,46991.00
P210,Air Conditioner,C0300,Neha Iyer,HOME & LIVING,2025,3,2025-03-25,M,Pune,Tamil Nadu,null,null,2,1,null,2,null,null,null
P207,Microwave Oven,C0051,Arjun Das,HOME & LIVING,2025,1,2025-01-01,M,Mumbai,Tamil Nadu,null,null,1,1,null,1,null,null,null
P201,iPhone 15,C0883,Rahul Iyer,HOME & LIVING,2025,1,2025-01-25,F,Lucknow,West Bengal,923,32083.2,2,1,32083.2,2,923,17824.00,17824.00
P209,Office Chair,C0079,Karan Mehta,ELECTRONICS,2025,1,2025-01-01,M,Jaipur,Delhi,1835,null,2,1,null,2,1835,null,null
P206,HP Laptop,C0870,Meena Das,ELECTRONICS,2025,1,2025-01-01,M,Pune,Delhi,485,null,2,1,null,2,485,null,null
P204,Nike Shoes,C0366,Anjali Rao,ELECTRONICS,2025,3,2025-03-27,F,Pune,Tamil Nadu,null,null,2,1,null,2,null,null,null
P209,Office Chair,C0653,Karan Rao,HOME & LIVING,2025,3,2025-03-15,F,Bangalore,Uttar Pradesh,1796,43804.8,2,1,43804.8,2,1796,24336.00,24336.00
P208,Refrigerator,C0015,Karan Verma,FASHION,2025,3,2025-03-03,M,Bangalore,Uttar Pradesh,291,null,1,1,null,1,291,null,null
P201,iPhone 15,C0019,Anjali Gupta,ELECTRONICS,2025,2,2025-02-24,M,Pune,Telangana,null,87078,3,1,87078,3,null,29026.00,29026.00
P208,Refrigerator,C0082,Neha Das,HOME & LIVING,2025,3,2025-03-02,F,Mumbai,Telangana,null,null,1,1,null,1,null,null,null
P204,Nike Shoes,C0320,Pooja Iyer,ELECTRONICS,2025,1,2025-01-09,M,Hyderabad,Delhi,null,47645.1,1,1,47645.1,1,null,52939.00,52939.00
P201,iPhone 15,C0073,Pooja Mehta,FASHION,2025,2,2025-02-01,M,Bangalore,Delhi,667,3374.1,1,1,3374.1,1,667,3749.00,3749.00
P208,Refrigerator,C0719,Karan Mehta,HOME & LIVING,2025,1,2025-01-30,F,Hyderabad,West Bengal,null,76676,2,1,76676,2,null,38338.00,38338.00
P210,Air Conditioner,C0710,Neha Sharma,HOME & LIVING,2025,3,2025-03-31,M,Jaipur,West Bengal,null,113505.3,3,1,113505.3,3,null,42039.00,42039.00
P204,Nike Shoes,C0567,null,HOME & LIVING,2025,2,2025-02-13,null,null,null,null,124212.6,2,1,124212.6,2,null,69007.00,69007.00
P207,Microwave Oven,C0394,Rohan Singh,FASHION,2025,3,2025-03-15,M,Jaipur,Karnataka,1233,10919.7,1,1,10919.7,1,1233,12133.00,12133.00
P204,Nike Shoes,C0879,Meena Sharma,ELECTRONICS,2025,3,2025-03-06,M,Mumbai,Maharashtra,null,132931.80000000002,2,1,132931.80000000002,2,null,73851.00,73851.00
P209,Office Chair,C0180,Neha Singh,HOME & LIVING,2025,1,2025-01-05,F,Mumbai,Rajasthan,null,null,2,1,null,2,null,null,null
P206,HP Laptop,C0652,Arjun Mehta,FASHION,2025,2,2025-02-24,F,Pune,Karnataka,166,null,1,1,null,1,166,null,null
P204,Nike Shoes,C0155,Pooja Verma,ELECTRONICS,2025,2,2025-02-23,M,Pune,Uttar Pradesh,null,null,2,1,null,2,null,null,null
P207,Microwave Oven,C0853,Meena Kapoor,ELECTRONICS,2025,2,2025-02-27,F,Kolkata,Telangana,1645,94721.40000000001,3,1,94721.40000000001,3,1645,35082.00,35082.00
P210,Air Conditioner,C0075,Rahul Malhotra,ELECTRONICS,2025,2,2025-02-15,F,Mumbai,Maharashtra,null,null,3,1,null,3,null,null,null
P207,Microwave Oven,C0032,Meena Malhotra,HOME & LIVING,2025,2,2025-02-23,M,Lucknow,West Bengal,null,null,1,1,null,1,null,null,null
P203,Sony Headphones,C0495,null,ELECTRONICS,2025,1,2025-01-29,null,null,null,null,null,3,1,null,3,null,null,null
P206,HP Laptop,C0596,Karan Verma,ELECTRONICS,2025,1,2025-01-12,M,Kolkata,Delhi,null,131017.5,3,1,131017.5,3,null,48525.00,48525.00
null,Levi Jeans,C0888,Amit Mehta,ELECTRONICS,2025,2,2025-02-16,M,Hyderabad,Telangana,null,64824,1,1,64824,1,null,64824.00,64824.00
P202,Samsung TV,C0069,Rahul Gupta,HOME & LIVING,2025,3,2025-03-30,F,Mumbai,Karnataka,1426,null,3,1,null,3,1426,null,null
P203,Sony Headphones,C0306,null,FASHION,2025,3,2025-03-24,null,null,null,null,null,1,1,null,1,null,null,null
P205,Levi Jeans,C0435,Arjun Kapoor,ELECTRONICS,2025,2,2025-02-11,F,Lucknow,Tamil Nadu,null,30645,3,1,30645,3,null,10215.00,10215.00
P209,Office Chair,C0381,null,ELECTRONICS,2025,3,2025-03-26,null,null,null,null,103321.04999999999,3,1,103321.04999999999,3,null,36253.00,36253.00
P202,Samsung TV,C0372,Meena Rao,HOME & LIVING,2025,3,2025-03-27,M,Lucknow,Uttar Pradesh,null,33627.15,3,1,33627.15,3,null,11799.00,11799.00
P202,Samsung TV,C0995,Rahul Mehta,ELECTRONICS,2025,3,2025-03-11,F,Chennai,Uttar Pradesh,null,null,2,1,null,2,null,null,null
P204,Nike Shoes,C0811,Rohan Rao,ELECTRONICS,2025,3,2025-03-14,M,Pune,Telangana,null,106360.2,2,1,106360.2,2,null,59089.00,59089.00
P210,Air Conditioner,C0462,Rohan Malhotra,HOME & LIVING,2025,3,2025-03-31,M,Hyderabad,Karnataka,null,null,2,1,null,2,null,null,null
P202,Samsung TV,C0282,null,ELECTRONICS,2025,3,2025-03-04,null,null,null,null,null,1,1,null,1,null,null,null
P209,Office Chair,C0201,Neha Kapoor,ELECTRONICS,2025,2,2025-02-01,F,Delhi,Uttar Pradesh,1044,null,1,1,null,1,1044,null,null
P202,Samsung TV,C0427,Amit Singh,HOME & LIVING,2025,1,2025-01-29,M,Delhi,West Bengal,529,45204.3,1,1,45204.3,1,529,50227.00,50227.00
P203,Sony Headphones,C0650,Arjun Verma,ELECTRONICS,2025,1,2025-01-05,F,Chennai,Tamil Nadu,null,135170.1,3,1,135170.1,3,null,50063.00,50063.00
P209,Office Chair,C0133,Pooja Sharma,ELECTRONICS,2025,3,2025-03-13,F,Mumbai,Telangana,null,24069.600000000002,1,1,24069.600000000002,1,null,26744.00,26744.00
P203,Sony Headphones,C0155,Pooja Verma,FASHION,2025,3,2025-03-12,M,Pune,Uttar Pradesh,null,14972.4,2,1,14972.4,2,null,8318.00,8318.00
P205,Levi Jeans,C0081,Arjun Iyer,FASHION,2025,1,2025-01-15,M,Bangalore,Karnataka,null,null,2,1,null,2,null,null,null
P204,Nike Shoes,C0149,Arjun Singh,ELECTRONICS,2025,2,2025-02-16,F,Lucknow,Delhi,118,112349.84999999999,3,1,112349.84999999999,3,118,39421.00,39421.00
P206,HP Laptop,C0086,Arjun Gupta,ELECTRONICS,2025,1,2025-01-07,M,Kolkata,Tamil Nadu,null,130966.2,3,1,130966.2,3,null,48506.00,48506.00
P209,Office Chair,C0932,Arjun Verma,ELECTRONICS,2025,2,2025-02-18,M,Pune,West Bengal,1164,null,1,1,null,1,1164,null,null
P209,Office Chair,C0912,null,ELECTRONICS,2025,3,2025-03-08,null,null,null,null,null,2,1,null,2,null,null,null
P204,Nike Shoes,C0162,Neha Gupta,ELECTRONICS,2025,1,2025-01-30,F,Hyderabad,Maharashtra,null,6474.6,1,1,6474.6,1,null,7194.00,7194.00
P203,Sony Headphones,C0627,null,ELECTRONICS,2025,2,2025-02-03,null,null,null,null,null,2,1,null,2,null,null,null
P206,HP Laptop,C0336,Rohan Mehta,ELECTRONICS,2025,1,2025-01-07,M,Jaipur,Tamil Nadu,1445,null,1,1,null,1,1445,null,null
P207,Microwave Oven,C0487,Meena Malhotra,HOME & LIVING,2025,2,2025-02-08,M,Pune,Rajasthan,1006,null,1,1,null,1,1006,null,null
P205,Levi Jeans,C0909,Anjali Mehta,HOME & LIVING,2025,3,2025-03-19,M,Jaipur,Karnataka,1765,null,1,1,null,1,1765,null,null
P204,Nike Shoes,C0147,Pooja Singh,HOME & LIVING,2025,1,2025-01-05,F,Kolkata,Rajasthan,704,null,2,1,null,2,704,null,null
P206,HP Laptop,C0075,Rahul Malhotra,HOME & LIVING,2025,1,2025-01-02,F,Mumbai,Maharashtra,null,26703,1,1,26703,1,null,29670.00,29670.00
P207,Microwave Oven,C0300,Neha Iyer,ELECTRONICS,2025,2,2025-02-24,M,Pune,Tamil Nadu,null,null,2,1,null,2,null,null,null
P205,Levi Jeans,C0825,null,FASHION,2025,2,2025-02-04,null,null,null,null,null,1,1,null,1,null,null,null
P203,Sony Headphones,C0035,Arjun Rao,FASHION,2025,3,2025-03-22,F,Bangalore,West Bengal,1099,null,1,1,null,1,1099,null,null
P201,iPhone 15,C0970,Anjali Rao,ELECTRONICS,2025,1,2025-01-08,M,Pune,Telangana,null,45325.8,1,1,45325.8,1,null,50362.00,50362.00
P208,Refrigerator,C0759,Meena Kapoor,ELECTRONICS,2025,1,2025-01-11,F,Kolkata,Rajasthan,null,null,2,1,null,2,null,null,null
P207,Microwave Oven,C0344,Amit Rao,HOME & LIVING,2025,2,2025-02-02,M,Bangalore,Karnataka,null,89310.6,2,1,89310.6,2,null,49617.00,49617.00
P210,Air Conditioner,C0637,Anjali Iyer,ELECTRONICS,2025,2,2025-02-05,F,Mumbai,West Bengal,null,4712.400000000001,1,1,4712.400000000001,1,null,5236.00,5236.00
P203,Sony Headphones,C0373,Sneha Mehta,HOME & LIVING,2025,2,2025-02-12,F,Delhi,Delhi,null,null,2,1,null,2,null,null,null
P203,Sony Headphones,C0392,Amit Sharma,ELECTRONICS,2025,3,2025-03-26,M,Mumbai,West Bengal,1780,8382.6,2,1,8382.6,2,1780,4657.00,4657.00
P206,HP Laptop,C0126,Rohan Mehta,FASHION,2025,1,2025-01-06,F,Hyderabad,Maharashtra,null,null,2,1,null,2,null,null,null
P204,Nike Shoes,C0074,Sneha Sharma,FASHION,2025,3,2025-03-09,F,Kolkata,Maharashtra,null,94528,2,1,94528,2,null,47264.00,47264.00
P206,HP Laptop,C0553,Neha Das,HOME & LIVING,2025,1,2025-01-25,F,Chennai,Delhi,1369,null,1,1,null,1,1369,null,null
P207,Microwave Oven,C0835,Pooja Verma,ELECTRONICS,2025,1,2025-01-03,F,Pune,West Bengal,null,6544,1,1,6544,1,null,6544.00,6544.00
P207,Microwave Oven,C0171,Rohan Verma,HOME & LIVING,2025,2,2025-02-02,F,Kolkata,Karnataka,null,null,3,1,null,3,null,null,null
P204,Nike Shoes,C0296,Amit Iyer,ELECTRONICS,2025,3,2025-03-15,F,Pune,Telangana,null,48008,1,1,48008,1,null,48008.00,48008.00
P205,Levi Jeans,C0484,Rahul Iyer,ELECTRONICS,2025,2,2025-02-24,M,Kolkata,Maharashtra,null,15316.849999999999,1,1,15316.849999999999,1,null,16123.00,16123.00
P201,iPhone 15,C0018,Anjali Gupta,FASHION,2025,1,2025-01-16,F,Lucknow,Rajasthan,null,null,2,1,null,2,null,null,null
P203,Sony Headphones,C0480,Anjali Kapoor,ELECTRONICS,2025,2,2025-02-20,M,Pune,West Bengal,null,55061,1,1,55061,1,null,55061.00,55061.00
P210,Air Conditioner,C0031,Arjun Mehta,HOME & LIVING,2025,3,2025-03-11,F,Delhi,Tamil Nadu,1928,null,1,1,null,1,1928,null,null
P209,Office Chair,C0909,Anjali Mehta,ELECTRONICS,2025,1,2025-01-24,M,Jaipur,Karnataka,1765,71994,1,1,71994,1,1765,71994.00,71994.00
P209,Office Chair,C0590,Rahul Gupta,ELECTRONICS,2025,1,2025-01-28,F,Pune,Telangana,1188,136764,2,1,136764,2,1188,75980.00,75980.00
P203,Sony Headphones,C0763,Meena Rao,FASHION,2025,3,2025-03-06,F,Lucknow,West Bengal,null,21547.8,1,1,21547.8,1,null,23942.00,23942.00
P202,Samsung TV,C0309,Amit Singh,FASHION,2025,2,2025-02-03,M,Delhi,Delhi,null,52641,3,1,52641,3,null,17547.00,17547.00
P208,Refrigerator,C0288,Karan Das,ELECTRONICS,2025,2,2025-02-04,F,Chennai,Delhi,null,null,2,1,null,2,null,null,null
P202,Samsung TV,C0254,Amit Rao,HOME & LIVING,2025,1,2025-01-25,M,Chennai,Tamil Nadu,null,28298.6,1,1,28298.6,1,null,29788.00,29788.00
P210,Air Conditioner,C0540,Arjun Iyer,FASHION,2025,3,2025-03-21,F,Chennai,West Bengal,366,84383.1,3,1,84383.1,3,366,31253.00,31253.00
P203,Sony Headphones,C0056,Pooja Verma,ELECTRONICS,2025,1,2025-01-30,F,Chennai,West Bengal,null,79212,2,1,79212,2,null,39606.00,39606.00
P202,Samsung TV,C0885,Arjun Singh,FASHION,2025,1,2025-01-03,M,Jaipur,Uttar Pradesh,null,18304.6,1,1,18304.6,1,null,19268.00,19268.00
P209,Office Chair,C0526,Meena Mehta,FASHION,2025,3,2025-03-01,M,Bangalore,Tamil Nadu,null,34239.9,2,1,34239.9,2,null,18021.00,18021.00
P203,Sony Headphones,C0027,Arjun Sharma,HOME & LIVING,2025,1,2025-01-16,M,Hyderabad,Telangana,null,223917,3,1,223917,3,null,74639.00,74639.00
P204,Nike Shoes,C0127,Sneha Singh,HOME & LIVING,2025,3,2025-03-03,M,Chennai,Telangana,1562,7438.5,3,1,7438.5,3,1562,2755.00,2755.00
P210,Air Conditioner,C0956,Amit Singh,ELECTRONICS,2025,2,2025-02-10,M,Jaipur,Tamil Nadu,184,null,2,1,null,2,184,null,null
P209,Office Chair,C0576,Amit Das,ELECTRONICS,2025,1,2025-01-18,M,Pune,Telangana,null,null,1,1,null,1,null,null,null
P209,Office Chair,C0487,Meena Malhotra,ELECTRONICS,2025,2,2025-02-04,M,Pune,Rajasthan,1006,null,1,1,null,1,1006,null,null
P204,Nike Shoes,C0848,Anjali Iyer,ELECTRONICS,2025,1,2025-01-08,F,Delhi,Maharashtra,null,null,2,1,null,2,null,null,null
P208,Refrigerator,C0776,Amit Kapoor,ELECTRONICS,2025,2,2025-02-12,M,Chennai,Tamil Nadu,null,null,3,1,null,3,null,null,null
P209,Office Chair,C0520,Anjali Iyer,HOME & LIVING,2025,3,2025-03-30,F,Hyderabad,Karnataka,223,null,1,1,null,1,223,null,null
P208,Refrigerator,C0193,Sneha Verma,ELECTRONICS,2025,1,2025-01-20,F,Lucknow,Tamil Nadu,null,null,1,1,null,1,null,null,null
P206,HP Laptop,C0249,Anjali Gupta,HOME & LIVING,2025,1,2025-01-28,M,Lucknow,Rajasthan,null,null,1,1,null,1,null,null,null
P204,Nike Shoes,C0593,Karan Singh,HOME & LIVING,2025,2,2025-02-17,M,Jaipur,West Bengal,null,83938.2,3,1,83938.2,3,null,29452.00,29452.00
P204,Nike Shoes,C0480,Anjali Kapoor,ELECTRONICS,2025,1,2025-01-13,M,Pune,West Bengal,null,45829.8,3,1,45829.8,3,null,16974.00,16974.00
null,Sony Headphones,C0218,Rohan Verma,ELECTRONICS,2025,1,2025-01-15,M,Mumbai,West Bengal,null,null,2,1,null,2,null,null,null
P206,HP Laptop,C0357,null,ELECTRONICS,2025,1,2025-01-05,null,null,null,null,17778,1,1,17778,1,null,17778.00,17778.00
P204,Nike Shoes,C0720,Amit Singh,FASHION,2025,2,2025-02-15,F,Delhi,Tamil Nadu,null,5692.5,1,1,5692.5,1,null,6325.00,6325.00
P207,Microwave Oven,C0932,Arjun Verma,FASHION,2025,1,2025-01-16,M,Pune,West Bengal,1164,null,3,1,null,3,1164,null,null
null,iPhone 15,C0568,null,HOME & LIVING,2025,3,2025-03-15,null,null,null,null,null,1,1,null,1,null,null,null
P206,HP Laptop,C0931,Meena Iyer,ELECTRONICS,2025,1,2025-01-14,F,Kolkata,Karnataka,1922,null,2,1,null,2,1922,null,null
P205,Levi Jeans,C0947,Meena Malhotra,HOME & LIVING,2025,3,2025-03-22,F,Delhi,Uttar Pradesh,null,null,1,1,null,1,null,null,null
P210,Air Conditioner,C0780,Rahul Mehta,FASHION,2025,1,2025-01-07,F,Delhi,Telangana,null,null,3,1,null,3,null,null,null
P210,Air Conditioner,C0460,Amit Rao,FASHION,2025,2,2025-02-14,F,Mumbai,Delhi,636,null,2,1,null,2,636,null,null
P204,Nike Shoes,C0215,Neha Das,HOME & LIVING,2025,3,2025-03-09,F,Mumbai,Telangana,508,65637,3,1,65637,3,508,21879.00,21879.00
